full_text,label,source,keyword
allah lindung saudara2 sdg jis kabul doa moga engkau beri putus mu anies baswedan muhammad muhaimin iskandar bagai presiden wakil presiden ri 2024 2029 amin,positive,twitter,anies
rehat jenak drama dunia rebah rumah dukung anies kosongkangbk,positive,twitter,anies
kalo anies baswedan kalah mending pilih ganjar pranowo biar enggak ngerusak stabilitas,positive,twitter,anies
insyaallah amin anies muhaimin presiden wapres 2024 2029,positive,twitter,anies
tetap prinsip sih kalau anies kalah pilih ganjar anti prabowo,positive,twitter,anies
massa dukung paslon nomor urut 1 anies baswedan muhaimin iskandar cak imin mulai padat jakarta international stadium jis newsupdate update news text,positive,twitter,anies
insya allah anies baswedan presiden 2024,positive,twitter,anies
mending dukung anies deh gbk kosongkangbk,positive,twitter,anies
banyak tempat saudara2 disabilitas negeri cinta anies jadi presiden,positive,twitter,anies
terus apa hati tuh kaya yaallah mau anies jadi presiden kaya inidia cariw,positive,twitter,anies
insting pulang tepat beliau pilih mundur bagai cagub pilih anies jadi cagubnya lalu beliau bagai cawagub anies sandi was such a dynamic duo sayang situ,positive,twitter,anies
mba2 adik2 eegitu senang suka sama abah aniessemangat ubah,positive,twitter,anies
yakali hari begini pilih prabowo mending anies ganjar lah,positive,twitter,anies
anies hati semangat jis terus dukung kosongkangbk,positive,twitter,anies
semangat kawan kawan hari jis kampanye anies hihi,positive,twitter,anies
kalau nyata anies kalah lebih masuk akal pilih ganjar putar lanjut enggak bakal pilih prabowo,positive,twitter,anies
tiap episode desak anies selalu haru dengar aspirasi harap selalu ucap tiap teman hadir acara desak anies anies banyak masyarakat daerah daerah harap bapak jadi presiden ri 2024 2029,positive,twitter,anies
jis zone tempat sama sama dukung anies kosongkangbk,positive,twitter,anies
heh jujur kocak banget gilir kasih video anies joged malah denial blunder wkwkwk cukup memang tetap inti semua masuk,positive,twitter,anies
pihanan utama anies kalah putar pertama mending ganjar bbuat pilih,positive,twitter,anies
wujud ubah dukung abah anies datang jis kosongkangbk,positive,twitter,anies
lah suka warna navy kira dukung anies partai nasdem asu sorry ye,positive,twitter,anies
jelang detik detik coblos anies muhaimin unggul kalah paslon yuk ritwit sebanyak2nya moga makin hari makin bertmbah,positive,twitter,anies
nih kalo anies kalah putar 1 lebih pilih ganjar buat putar skip deh buat pilih prabowo,positive,twitter,anies
pintar dukung anies acara mya duluan sih anies jis,positive,twitter,anies
alah lo tukang fitnah hoax nimbun beras bikin beras mahal selalu bikin susah rakyat padahal dukung rezim jokowi kroni kroni jabat eloo buzrp bikin lowong buat kampanye prabowo rakyat cerdas juang sama anies muhaimin no 1,positive,twitter,anies
bukan arti aku share desak anies otomatis aku dukung 01 big no aku share desak anies aku suka forum forum diskusi lupa hidup komunikasi 2 arah bukan mau dengar,positive,twitter,anies
henti sore netes air mata lihat kawan saudara semangat antusias ikut acara jis luar jawa jawa semua satu allahuakbar allah kabul doa2 allah jadi anies b muhaimin iskandar presiden wapres,positive,twitter,anies
lu kalau enggak adu argumen tinggal kata katai bawa almamater ngaku2 halu tadi debat sama orang halu nyata memang syarat dukung 02 akal sehat syarat dukung anies sakit jiwa,positive,twitter,anies
pikir bapak gua anies utama umat islam kalo pilih terus gua bilang nyumbang alat kremasi umat hindu dki sana enggak butuh lahan kubur mau kasih alat kremasi gubernur jakarta jadi warga hindu sana tau,positive,twitter,anies
dukung ganjar anies punya etika bang tahu tempat hayo bagaimana sila sanggah nyata,positive,twitter,anies
moga semua aman lancar acara doa semua teman teman dukung anies aman selamat acara jalan lancar amin,positive,twitter,anies
berani tuh asih lihat jurnal skipsi makanya jangan banyak klaim kalau enggak lu bukti satu enggak bukti halu enggak waras dukung anies,positive,twitter,anies
tetap setia pilih anies menang satu putar,positive,twitter,anies
allah haru lihat gera apa kabul harap doa2 allah jadi anies presiden amin,positive,twitter,anies
dukung ganjar anies punya etika bang tahu tempat hayo bagaimana sila sanggah nyata,positive,twitter,anies
detik detik gerbang jis buka dukung anies muhaimin dini hari tadi temponasional,positive,twitter,anies
sesal kalau enggak pilih anies baswedan,positive,twitter,anies
siap bu mega pilih pintar punya etika anies,positive,twitter,anies
masa anies paham atur anies larang dukung ganggu kampanye paslon bukan provokator kayak klean sorry ye,positive,twitter,anies
menang anies 100 suara rakyat jangan ikan pilih musuh allah swt jangan pilih no 2 celaka hidup mu wajib pilih pimpin bersih pintar amp ber iman amin menang 1oo menang rakyat indonesia lawan dakjal,positive,twitter,anies
turut aku semenjak anies gubernur bubble coblos non e lode soal dukung belakang anies beberapa non jujur kalo daerah bal kaget pilih 02 malah lihat makin aneh enggak sih,positive,twitter,anies
moga anies presiden nih orang kasih efek jera,positive,twitter,anies
konsep dekat debat paling humanis desak anies pola cara anies baswedan laku metode dialogis masyarakat dampak masalah isu isu sosial laku problem solving muara perata adil semua ijin fb bro,positive,twitter,anies
makanya moga anies menang biar daerah ngerasain transum tiap hari kayak gua,positive,twitter,anies
saudara2ku hati waspada ikut anjuran2 bpk presiden aniesselamat datang jis tetap semangat ubah,positive,twitter,anies
enggak menarikbuatkuanies amin presiden,positive,twitter,anies
surabaya debakanies presiden indonesia 2024 amin,positive,twitter,anies
apa lu tau mipa google or lewat doang kan enggak usah bacot spill nama bapak lu sebutin universitas lu usaha lu tinggi badan lu baru sadar tadi ngmong sama orang halu enggak satu omong lu percaya kayak sih anies,positive,twitter,anies
serah pilih siapa model kampanye desak anies fix no debat manyala sekali moga kampanye pilkada pilgub pilpres datang banyak model kampanye isi anak muda datang konser politik,positive,twitter,anies
alah kalau silat lidah timas amin memang jago macam presiden nya sih anies,positive,twitter,anies
gate buka subuh puluh ribu dukung anies serbu tribun jis,positive,twitter,anies
moga lancar bro insyalloh anies presiden 2024,positive,twitter,anies
my 2019 self thought like this after the betrayal disgusted af sekarang skeptis dukung sama kerja nyata beliau jakarta jadi sedikit sedikit percaya worth believe kalaupun anies khianat i won t be silence,positive,twitter,anies
dukung anies sama beliau jaya lanjut,positive,twitter,anies
gede widiade kan rekam jejak anies baswedan atas komitmen hadap dunia sepak bola bukan bangun megastructure jakarta international stadium jis bahkan 7 lapang sepak bola lai standar fifa ber1beraniberubah jisber1 kitamauperubahan 3,positive,twitter,anies
kecewa sama 2 jadi sekarang dukung anies kalaupun enggak menang better 3,positive,twitter,anies
yakin 1 anies menang kalo aku salah putar 2 mau pilih ganjar,positive,twitter,anies
kalaupun anies pilih kalah gas ganjar penting bukan prabowo,positive,twitter,anies
memang kalau pilih 02 laku orang cerdas pilih anies survey baru beda cuma 0 2 kalau ekspetasi lu enggak kemana2 kapai dikit2 bawa almamater hah lu kayak nenek kampung apa dihubung2in sama lulus pdahl enggak sambung,positive,twitter,anies
moga lancar mak lisa insyalloh anies presiden 2024,positive,twitter,anies
moga allah swt balas ikhlas juang kalian menang anies muhaimin jadi presiden wakil presiden 2024 1 putar amin,positive,twitter,anies
buzzer anies entar coblos prabowo,positive,twitter,anies
paling benar pilih ganjar kalau anies kalah putar satu,positive,twitter,anies
siapa dukung 02 nikmat fasilitas jakarta bangun era anies bagaimana penasaran kan pengin naik jembatan penyebranganya main tamanya pakai jaklingko nya selamat bersenang2,positive,twitter,anies
semangat ubah indonesia ber1beraniberubah pejuangperubahan anies,positive,twitter,anies
video singkat alas sekarang enggak taruh peluang dukung anies bagaimana calon pimpin negara lihat layak orang apa agama,positive,twitter,anies
yakali hari begini pilih prabowo mending anies ganjar lah,positive,twitter,anies
mantap narasi dukung anies mulai bawa nasab,positive,twitter,anies
yes yes yes memang realitas dukung hadap pasang 01 amin makin besar luas buat elektabilasnya makin roket tinggi maha deui atuh kudu kitu jadina anies baswedan waktu jadi presiden ri mantap pis bro amazing,positive,twitter,anies
anies juara tahan ganjar pilih prabowo nonono,positive,twitter,anies
pilih anies asal usul jelas kalo kalah ganjar,positive,twitter,anies
gua percaya sama omong anies kalau beliau menang pilpres arti allah ijinkan beliau kalau enggak allah lindung beliau mashaa allah harap beliau kasih izin allah buat benah indonesia maksimal mampu,positive,twitter,anies
haru moga allah mudah anies presiden,positive,twitter,anies
punten banget anies lihat banyak orang jujur puyeng tonton tab,positive,twitter,anies
bilang andai anies bukan gandeng gus imin bangun mimpi mu amin pasang kufu sungguh gelora ubah jelas niat semangat juta ingkar kalian enggak arti,positive,twitter,anies
semangat buat anak abah anies dukung ganjar hari turun jangan lupa jaga sehat bersih tertib,positive,twitter,anies
lu urus dukung anies ngeblgin bla bla mending bantuin capres lu cari tonton byran,positive,twitter,anies
sila coblos anies pergi akun,positive,twitter,anies
awkoawkao pagi pagi kan pawai dukung anies lewat terus bapak bapak dukung prabs teriak hidup prabowo terus pawai nyaut hidup anies bales2an terus satu kesel akhir bilang yeu bloon lo pulang subuh allah wkwkwkkw,positive,twitter,anies
lantas dukung anies argumen paslon sama kok padahal poin kalian tuh terlalu buta rasa anies outlier sendiri padahal tugas partai,positive,twitter,anies
orang aneh tanya orang enggak kenal enggak sholat moga lekas sembuh sakit sila coblos anies enggak peduli sama sekali,positive,twitter,anies
prestasi penting kalau bapak anies enggak lolos putar bakal pilih ganjar banyak prestasi,positive,twitter,anies
padahal hari sama sidoarjo sono kampanye 02 lah sabtu sesuk jakarta barengmassa e akeh endi moga abah anies dadi presiden 2024,positive,twitter,anies
sip ahok betul aku suka kecap jadi aku pilih anies biar kecap murah,positive,twitter,anies
moga pilih anies banyak tanggal 14 feb amin,positive,twitter,anies
pilih satu sang perhati etika banding 2 abai moral ganjar opsi bila anies kalah,positive,twitter,anies
narasi sama dukung prabowo 2019 sekarang anies memang enggak ubah cara pikir,positive,twitter,anies
insyaallah anies presiden amin,positive,twitter,anies
kapan bangga mungkin lu jangan nambahkan opini lu pribadi dong lihat kan buzzernya kalau anies enggak jadi presiden memang lu bakal tau bakal jadi sekarang kan enggak wkwkwk,positive,twitter,anies
moga jokowi beri sehat umur panjang hadir lantik anies rasid baswedan bagai presiden tahun 2024 amin,positive,twitter,anies
enggak perlu denial kalau banyak dukung anies cuman pemulung2 makan enggak usah khawatir 02 banyak kok tenda makan gratis,positive,twitter,anies
prabowo sepenuh jadi pilih deh anies gp,positive,twitter,anies
bukan aniesnya dukung mohon paham pemainutama politik identitas semua kubu anies sekarang jadi maksud,positive,twitter,anies
orang paling netral jauh anies juara kalaupun kalah bakal pilih ganjar 2,positive,twitter,anies
moga allah jadi anies presiden ri 8 jauh lebih martabat etika intelek,positive,twitter,anies
aku sih tim tolak prabowo dukung anies moga menang kalau aku supprot ganjar,positive,twitter,anies
lihat rekam jejak anies jakarta apa beliau laku warga jakarta jakarta miniatur indonesia segala macam masalah baca testimoni jujur warga jakarta,positive,twitter,anies
dukung rawan anies farahdibha optimis lolos senayan tonton lengkap nomorurut1 keycap 1 farahdibhatenrilemba tehfarah farahdibhapilihanku perempuanbisa nasdempilihanku pemilu2024 dapiljabarx,positive,twitter,anies
masyaalloh tabarokalloh moga juang tuju ubah temu klimaks tanggal 14 februari 2024 anies pilih jadi presiden ri 8 cak imin jadi wakil,positive,twitter,anies
pasang amin milik kepeduliaan tinggi bangun manusia didik agama bagai dasar bangun manusia bagai visi misi dukung arah motto anies jakarta maju kota bahagia warga jadi bukti anies punya kapasitas,positive,twitter,anies
kalau anies menang banyak banget nagih janji kerumun tagih,positive,twitter,anies
masalah nya enggak usah gimmick bro enggak usah ngaku2 kalang bawah nyata kader partai dukung sendiri waras siapa sih kata dukung anies pinter2 dimasalahin nya jangam gimmick lebih,positive,twitter,anies
dukung anies come on lah kata kalian pintar pintar jangan terlalu naif lah kalau memang settingan drama kalian sayang tahu kalau caleg kader dukung 01 sendiri,positive,twitter,anies
heheanak muda melek politik cenderung pilih anies ketimbang ganjar anak muda enggak melek politik mungkin pilih prabowo hehe,positive,twitter,anies
lsi denny cuma bacot doang otak kagak pakai pilih anggap 100 kalau mbah wowo 70 arti buat anies ganjar tinggal 30 lah ngitung angka enggak becusmasa iya kampanye selalu kosong melompong mimpi 70 pe a,positive,twitter,anies
enggak ngaruh tetap all dukung prabowo jadi presiden indonieii indonsaa kalau presiden indonesia baru ganjar anies kalau shift shift an,positive,twitter,anies
dukung2 enggak usah hoaxs klaim2 enggak klaim anies n muhaimin pintar dikit lah jangan kaya dukung 02,positive,twitter,anies
takut sih enggak lebih malas pilih anies,positive,twitter,anies
fitnah memang bangsaat betul dukung anies,positive,twitter,anies
enggak percaya cek ajasiapa tahu keluar sekali ikut kampanye rencana mau gbk ee datengnta malah jis rencana mau nyoblos prabowo eh malas kena anies,positive,twitter,anies
closing diskusi dukung anies presiden luthfi bashori,positive,twitter,anies
anies hasil putar pertama lebih bijaksana dukung ganjar paslon 02,positive,twitter,anies
